cell_type,niche,names,scores,logfoldchanges,pvals,pvals_adj
Fibroblasts,Tumor surface,DDR1,1.2165339,0.30283016,0.2237815851823758,0.938123675873715
Fibroblasts,Tumor surface,CTLA4,0.40441468,0.30260527,0.6859078109289609,0.9979578088331161
Fibroblasts,Tumor surface,TNF,0.39971736,0.3017137,0.6893647032145143,0.9979578088331161
Fibroblasts,Tumor surface,PROK2,0.4780127,0.30141088,0.6326411649253548,0.9979578088331161
Fibroblasts,Tumor surface,CCL15,-0.29190317,-0.30059102,0.7703606637369539,0.9979578088331161
Fibroblasts,Tumor surface,NPR2,0.9177568,0.29891244,0.3587462129850104,0.9979578088331161
Fibroblasts,Tumor surface,S100A2,0.60418624,0.29870257,0.5457198266159697,0.9979578088331161
Fibroblasts,Tumor surface,ATM,1.060061,0.29865068,0.2891168797037138,0.9979578088331161
Fibroblasts,Tumor surface,CCL5,-0.7719251,-0.29773796,0.4401587775586443,0.9979578088331161
Fibroblasts,Tumor surface,PGR,-0.25205973,-0.29725164,0.8009949019668363,0.9979578088331161
Fibroblasts,Tumor surface,IL32,3.2408812,0.29699323,0.0011916078487399543,0.010399486679912329
Fibroblasts,Tumor surface,CD14,-0.77247494,-0.29677728,0.43983317700349733,0.9979578088331161
Fibroblasts,Tumor surface,IL1A,0.5740067,0.29501182,0.5659632779745782,0.9979578088331161
Fibroblasts,Tumor surface,COL17A1,0.5925719,0.29478058,0.5534676678841024,0.9979578088331161
Fibroblasts,Tumor surface,ETV5,1.1357814,0.2942931,0.2560480850213852,0.9979578088331161
Fibroblasts,Tumor surface,DUSP5,-2.1495435,-0.2938069,0.0315913475104607,0.19952430006606758
Fibroblasts,Tumor surface,TNFRSF13B,0.38878185,0.29267693,0.6974375255833849,0.9979578088331161
Fibroblasts,Tumor surface,CASR,0.6134994,0.2925606,0.5395461712860887,0.9979578088331161
Fibroblasts,Tumor surface,EPHA3,-0.85140383,-0.29131278,0.3945450592465315,0.9979578088331161
Fibroblasts,Tumor surface,ADGRG2,-0.27150515,-0.2907488,0.786002538984736,0.9979578088331161
Fibroblasts,Tumor surface,NCR1,-0.27012038,-0.28939855,0.7870676334550443,0.9979578088331161
Fibroblasts,Tumor surface,ANGPT2,0.51057714,0.28809828,0.6096472013663721,0.9979578088331161
Fibroblasts,Tumor surface,KRT17,0.89658266,0.28735635,0.3699416487918211,0.9979578088331161
Fibroblasts,Tumor surface,CD40,-0.76537013,-0.28526643,0.4440511612357456,0.9979578088331161
Fibroblasts,Tumor surface,ACVR1,0.9685787,0.2850789,0.3327554234707818,0.9979578088331161
Fibroblasts,Tumor surface,PTGES,0.73274237,0.28393233,0.4637155705245458,0.9979578088331161
Fibroblasts,Tumor surface,EGF,0.44292992,0.28239477,0.6578164201598227,0.9979578088331161
Fibroblasts,Tumor surface,ADGRL2,-0.58014756,-0.28162217,0.5618150972731306,0.9979578088331161
Fibroblasts,Tumor surface,CLEC2D,0.8769494,0.2811808,0.3805141007477916,0.9979578088331161
Fibroblasts,Tumor surface,DNMT3A,1.0784745,0.28105333,0.2808220196218498,0.9979578088331161
Fibroblasts,Tumor surface,CCL7,0.38817093,0.28024465,0.6978895432845709,0.9979578088331161
Fibroblasts,Tumor surface,DDR2,1.7237262,0.27971166,0.08475729915686131,0.45711801792464524
Fibroblasts,Tumor surface,CD79A,0.41117328,0.2795924,0.6809454762244838,0.9979578088331161
Fibroblasts,Tumor surface,TNFRSF18,-0.6441383,-0.27919388,0.519485760778075,0.9979578088331161
Fibroblasts,Tumor surface,NFKBIA,-1.1233909,-0.27747285,0.2612714957924447,0.9979578088331161
Fibroblasts,Tumor surface,NTRK2,-0.24506353,-0.27745602,0.806407239766105,0.9979578088331161
Fibroblasts,Tumor surface,HBB,0.4933423,0.2773747,0.6217707278383681,0.9979578088331161
Fibroblasts,Tumor surface,MMP12,-0.3460241,-0.27639633,0.7293246136600279,0.9979578088331161
Fibroblasts,Tumor surface,EPHB6,1.0888444,0.2753479,0.2762224994886062,0.9979578088331161
Fibroblasts,Tumor surface,SMAD2,1.9276632,0.27422023,0.053897024492458756,0.31549477751683175
Fibroblasts,Tumor surface,CD81,-2.8133059,-0.27415472,0.0049034979612198335,0.03890378547744661
Fibroblasts,Tumor surface,MECOM,0.85332936,0.27387112,0.39347667363086125,0.9979578088331161
Fibroblasts,Tumor surface,PSCA,0.5494951,0.2738655,0.5826657077733806,0.9979578088331161
Fibroblasts,Tumor surface,KRT6B,0.59764034,0.27311227,0.5500799521422908,0.9979578088331161
Fibroblasts,Tumor surface,ADIPOQ,0.5600211,0.27298787,0.5754650519520645,0.9979578088331161
Fibroblasts,Tumor surface,CCL23,0.40766388,0.27176362,0.683520462023421,0.9979578088331161
Fibroblasts,Tumor surface,CDKN1A,2.9782753,0.27160698,0.002898755223350264,0.024410570301896962
Fibroblasts,Tumor surface,HCST,-0.57110596,-0.2713553,0.5679278356292763,0.9979578088331161
Fibroblasts,Tumor surface,IFITM1,2.6615913,0.2710804,0.007777224972996151,0.05832918729747113
Fibroblasts,Tumor surface,IL11,1.3917872,0.27034548,0.16398685460080908,0.7717028451802781
Fibroblasts,Tumor surface,DDIT3,-0.51230127,-0.2686614,0.6084401717153702,0.9979578088331161
Fibroblasts,Tumor surface,HGF,-2.0343869,-0.26790687,0.04191260668834401,0.25147564013006407
Fibroblasts,Tumor surface,BECN1,0.833083,0.26747346,0.4047979422418636,0.9979578088331161
Fibroblasts,Tumor surface,TWIST2,-0.2645429,-0.2655239,0.7913616126241515,0.9979578088331161
Fibroblasts,Tumor surface,CD58,0.5288505,0.26421496,0.5969091755668928,0.9979578088331161
Fibroblasts,Tumor surface,LMNA,2.7301798,0.26407123,0.006329980148475784,0.04822842017886312
Fibroblasts,Tumor surface,PTGS1,0.53240967,0.2637547,0.5944422899885932,0.9979578088331161
Fibroblasts,Tumor surface,KRT18,1.0505283,0.26335198,0.29347529447974885,0.9979578088331161
Fibroblasts,Tumor surface,CXCR6,-0.32171842,-0.26326308,0.7476660129396122,0.9979578088331161
Fibroblasts,Tumor surface,RYK,1.3369467,0.26250616,0.1812400278161167,0.8207095599220379
Fibroblasts,Tumor surface,NLRP1,0.70699316,0.26108542,0.47957074118758825,0.9979578088331161
Fibroblasts,Tumor surface,AZU1,-3.4495633,-0.2600145,0.0005614940808735125,0.005183022284986269
Fibroblasts,Tumor surface,WNT10B,-0.38091454,-0.2596978,0.7032666682790228,0.9979578088331161
Fibroblasts,Tumor surface,CHI3L1,-0.5530973,-0.25950813,0.5801967816185332,0.9979578088331161
Fibroblasts,Tumor surface,FAS,-1.410771,-0.25947458,0.15831214276174654,0.7561176967725208
Fibroblasts,Tumor surface,HCAR3,0.5440579,0.25911877,0.5864016167605111,0.9979578088331161
Fibroblasts,Tumor surface,BST1,-0.4470118,-0.25892594,0.6548665455011836,0.9979578088331161
Fibroblasts,Tumor surface,PTGDR2,-0.44128722,-0.25841877,0.659005073474426,0.9979578088331161
Fibroblasts,Tumor surface,CXCL9,-1.0351307,-0.25747547,0.30060783962303683,0.9979578088331161
Fibroblasts,Tumor surface,CXCL16,-0.86276245,-0.25738677,0.3882680785176249,0.9979578088331161
Fibroblasts,Tumor surface,PTK6,0.56623214,0.25641832,0.5712359886132043,0.9979578088331161
Fibroblasts,Tumor surface,CXCL10,-0.52442694,-0.25554886,0.5999816147992605,0.9979578088331161
Fibroblasts,Tumor surface,LIFR,-0.47034448,-0.25531036,0.6381089120460871,0.9979578088331161
Fibroblasts,Tumor surface,MARCO,0.41374594,0.25507885,0.6790601745119813,0.9979578088331161
Fibroblasts,Tumor surface,MERTK,0.41480714,0.25347245,0.678283091989378,0.9979578088331161
Fibroblasts,Tumor surface,CDKN3,0.51658225,0.25343642,0.6054478035811863,0.9979578088331161
Fibroblasts,Tumor surface,FZD4,-0.9983963,-0.25335437,0.3180872498364937,0.9979578088331161
Fibroblasts,Tumor surface,ESAM,-0.37916774,-0.25277367,0.704563299946595,0.9979578088331161
Fibroblasts,Tumor surface,PTGES3,1.4907973,0.25212818,0.13601471978336882,0.678834732920801
Fibroblasts,Tumor surface,FCGBP,-0.312851,-0.25149423,0.7543938595570798,0.9979578088331161
Fibroblasts,Tumor surface,ST6GALNAC3,0.56367755,0.25036222,0.5729735827141544,0.9979578088331161
Fibroblasts,Tumor surface,CD37,-0.50157845,-0.2494695,0.6159640739464803,0.9979578088331161
Fibroblasts,Tumor surface,MRC1,-0.39770132,-0.24941903,0.6908503656929459,0.9979578088331161
Fibroblasts,Tumor surface,EPHA4,0.41504472,0.24890365,0.678109165117708,0.9979578088331161
Fibroblasts,Tumor surface,PDGFA,1.005621,0.24886489,0.3145979306536808,0.9979578088331161
Fibroblasts,Tumor surface,TLR2,0.74928933,0.24739859,0.4536828425581312,0.9979578088331161
Fibroblasts,Tumor surface,HDAC11,0.9077354,0.2464122,0.36401803884003625,0.9979578088331161
Fibroblasts,Tumor surface,COL6A2,2.227952,0.24552971,0.02588372268352301,0.1662487571169446
Fibroblasts,Tumor surface,BAX,1.8617312,0.24512404,0.06264099155710887,0.3558304845847604
Fibroblasts,Tumor surface,EFNB2,0.43661255,0.245004,0.6623923678561262,0.9979578088331161
Fibroblasts,Tumor surface,DDX58,0.8119518,0.2449462,0.41681926624914,0.9979578088331161
Fibroblasts,Tumor surface,HLA.C,2.247524,0.24461763,0.024606556093955116,0.15961009358241154
Fibroblasts,Tumor surface,KRT16,-0.5158401,-0.2436101,0.6059660925542437,0.9979578088331161
Fibroblasts,Tumor surface,POU5F1,0.6874368,0.243081,0.4918074889196855,0.9979578088331161
Fibroblasts,Tumor surface,SPARCL1,-2.556379,-0.24245141,0.010576779918736784,0.07750922688539934
Fibroblasts,Tumor surface,ABL2,1.1071857,0.24235636,0.26821366499633903,0.9979578088331161
Fibroblasts,Tumor surface,ITGA3,0.80972534,0.24085952,0.41809803445451,0.9979578088331161
Fibroblasts,Tumor surface,ALCAM,-0.5848811,-0.24024874,0.5586276677526513,0.9979578088331161
Fibroblasts,Tumor surface,CD83,-0.46314692,-0.24013402,0.6432590551103485,0.9979578088331161
Fibroblasts,Tumor surface,TSC22D1,0.69706225,0.23891939,0.4857638316574041,0.9979578088331161
Fibroblasts,Tumor surface,CSF1R,-0.39842084,-0.2389082,0.6903199922326273,0.9979578088331161
Fibroblasts,Tumor surface,GPBAR1,-0.2633844,-0.23824854,0.7922543054274339,0.9979578088331161
Fibroblasts,Tumor surface,SNAI1,1.0154116,0.23808047,0.30990968089298543,0.9979578088331161
Fibroblasts,Tumor surface,ERBB3,-0.25576824,-0.23747459,0.7981297942215195,0.9979578088331161
Fibroblasts,Tumor surface,TNFRSF10A,0.21664433,0.23742215,0.8284855321899154,0.9979578088331161
Fibroblasts,Tumor surface,CD24,0.70793444,0.2368707,0.4789859884461438,0.9979578088331161
Fibroblasts,Tumor surface,RELA,1.2910641,0.23654756,0.1966814160065169,0.8523508311078268
Fibroblasts,Tumor surface,CXCL2,-0.36983648,-0.23642682,0.7115043348149381,0.9979578088331161
Fibroblasts,Tumor surface,PTPRCAP,0.7676849,0.23537533,0.44267442791826295,0.9979578088331161
Fibroblasts,Tumor surface,TNFRSF17,-0.19144492,-0.23481497,0.8481770265684498,0.9979578088331161
Fibroblasts,Tumor surface,VEGFD,1.2983477,0.23417242,0.19416786420696197,0.8485435950308122
Fibroblasts,Tumor surface,EMP3,1.058407,0.23404035,0.2898699673137496,0.9979578088331161
Fibroblasts,Tumor surface,TYROBP,-0.8087931,-0.23357414,0.4186341391197538,0.9979578088331161
Fibroblasts,Tumor surface,ELANE,0.51460695,0.2335336,0.6068277126578856,0.9979578088331161
Fibroblasts,Tumor surface,PLAC8,-0.48161715,-0.23319979,0.6300779461994692,0.9979578088331161
Fibroblasts,Tumor surface,SEC61G,1.0305828,0.2331101,0.3027365036217665,0.9979578088331161
Fibroblasts,Tumor surface,MAP1LC3B,0.990538,0.23288153,0.321911233296476,0.9979578088331161
Fibroblasts,Tumor surface,DLL1,-0.47184917,-0.23275135,0.6370344480563559,0.9979578088331161
Fibroblasts,Tumor surface,GDF10,-0.3473161,-0.23235142,0.7283538768070194,0.9979578088331161
Fibroblasts,Tumor surface,GCG,0.2887671,0.23220718,0.7727596125103972,0.9979578088331161
Fibroblasts,Tumor surface,ITGA6,-0.3012661,-0.23097943,0.7632115787632492,0.9979578088331161
Fibroblasts,Tumor surface,GDF6,0.50246316,0.23096737,0.6153417558096608,0.9979578088331161
Fibroblasts,Tumor surface,ERBB2,0.86287785,0.23066318,0.38820462214264007,0.9979578088331161
Fibroblasts,Tumor surface,DNTT,0.4878033,0.2303525,0.6256891767984307,0.9979578088331161
Fibroblasts,Tumor surface,NPR1,-0.22102034,-0.22859575,0.8250765894730046,0.9979578088331161
Fibroblasts,Tumor surface,TSHZ2,1.3708755,0.2282165,0.17041375938189796,0.7903246811914107
Fibroblasts,Tumor surface,ADGRE1,0.15774465,0.22801514,0.8746580200641413,0.9979578088331161
Fibroblasts,Tumor surface,HCK,-0.46547523,-0.22784491,0.6415911786407962,0.9979578088331161
Fibroblasts,Tumor surface,TYMS,0.7478299,0.22769111,0.45456276685956976,0.9979578088331161
Fibroblasts,Tumor surface,CHEK2,-0.415452,-0.22761609,0.6778110446696259,0.9979578088331161
Fibroblasts,Tumor surface,IL22RA1,-0.20997623,-0.22733337,0.8336862239417022,0.9979578088331161
Fibroblasts,Tumor surface,ADGRE2,0.41547462,0.2269734,0.6777944839010677,0.9979578088331161
Fibroblasts,Tumor surface,NOD2,0.71184206,0.2268785,0.4765625892490234,0.9979578088331161
Fibroblasts,Tumor surface,RNF43,0.8467857,0.22646973,0.39711456871321127,0.9979578088331161
Fibroblasts,Tumor surface,TPSAB1,-0.3088393,-0.22644252,0.7574437827795308,0.9979578088331161
Fibroblasts,Tumor surface,TNFRSF11B,0.9053143,0.22640906,0.3652988854709036,0.9979578088331161
Fibroblasts,Tumor surface,PNOC,0.4057157,0.22637534,0.6849514958633838,0.9979578088331161
Fibroblasts,Tumor surface,COL4A5,-0.93803036,-0.22584572,0.3482288136987264,0.9979578088331161
Fibroblasts,Tumor surface,IL6,-0.4698354,-0.22570527,0.6384726248167228,0.9979578088331161
Fibroblasts,Tumor surface,CRYAB,-0.816355,-0.22499448,0.4142971226813231,0.9979578088331161
Fibroblasts,Tumor surface,MSMB,-0.18175162,-0.22432186,0.8557776499274646,0.9979578088331161
Fibroblasts,Tumor surface,P2RX5,0.3399963,0.22432,0.7338592993166628,0.9979578088331161
Fibroblasts,Tumor surface,TLR8,-0.30679157,-0.22422181,0.7590020285575557,0.9979578088331161
Fibroblasts,Tumor surface,B3GNT7,-0.25903782,-0.22379324,0.7956060664195889,0.9979578088331161
Fibroblasts,Tumor surface,ITGAM,-0.26715854,-0.22295065,0.7893470873935249,0.9979578088331161
Fibroblasts,Tumor surface,FCGR3A,-0.9346567,-0.22271088,0.3499652479468449,0.9979578088331161
Fibroblasts,Tumor surface,COL4A2,2.4121428,0.22154158,0.0158590735912418,0.10953029242872034
Fibroblasts,Tumor surface,IL23A,0.69612324,0.2207394,0.48635164774196826,0.9979578088331161
Fibroblasts,Tumor surface,ADGRG6,-0.29257292,-0.22043955,0.7698486178469169,0.9979578088331161
Fibroblasts,Tumor surface,TUBB4B,0.81241566,0.2203209,0.41655314684621914,0.9979578088331161
Fibroblasts,Tumor surface,CD274,-0.4666405,-0.21940565,0.640757107881857,0.9979578088331161
Fibroblasts,Tumor surface,IL12RB1,0.46107206,0.2193995,0.6447469105939176,0.9979578088331161
Fibroblasts,Tumor surface,EPHB4,1.0138979,0.21877885,0.31063150271759976,0.9979578088331161
Fibroblasts,Tumor surface,KLRK1,0.5083823,0.21843845,0.6111852464743575,0.9979578088331161
Fibroblasts,Tumor surface,TNFRSF21,0.95755047,0.21835962,0.33828949739744385,0.9979578088331161
Fibroblasts,Tumor surface,NR3C1,1.0593641,0.21786804,0.28943402526864437,0.9979578088331161
Fibroblasts,Tumor surface,BMP3,0.4264124,0.21657072,0.6698073673820666,0.9979578088331161
Fibroblasts,Tumor surface,SMAD3,1.1616867,0.21648367,0.24536274470881203,0.9936276475604461
Fibroblasts,Tumor surface,RAMP1,0.96089244,0.21590519,0.3366062642466381,0.9979578088331161
Fibroblasts,Tumor surface,IL6R,-0.44412914,-0.21519503,0.6569492162989095,0.9979578088331161
Fibroblasts,Tumor surface,CAV1,1.5077312,0.2144361,0.1316233462992963,0.6615623688341595
Fibroblasts,Tumor surface,ANGPT4,-0.08603369,-0.21314777,0.9314396372845322,0.9979578088331161
Fibroblasts,Tumor surface,TGFB2,0.9585211,0.21310867,0.3378000402190635,0.9979578088331161
Fibroblasts,Tumor surface,JAK1,1.3449295,0.211747,0.1786480217053633,0.8153826033201351
Fibroblasts,Tumor surface,TIMP1,-5.215115,-0.2100318,1.8370327869882038e-07,2.755549180482306e-06
Fibroblasts,Tumor surface,MAPK13,0.56632036,0.20983598,0.5711760102672654,0.9979578088331161
Fibroblasts,Tumor surface,SOD1,-0.87392426,-0.20879275,0.38215951096618883,0.9979578088331161
Fibroblasts,Tumor surface,IGHD,0.6732974,0.20645887,0.5007581162434591,0.9979578088331161
Fibroblasts,Tumor surface,SOX9,0.6203417,0.20579925,0.5350328193524738,0.9979578088331161
Fibroblasts,Tumor surface,IL7,-0.34262556,-0.20571257,0.7318801795648551,0.9979578088331161
Fibroblasts,Tumor surface,IL27RA,0.57248163,0.20544203,0.5669957197791521,0.9979578088331161
Fibroblasts,Tumor surface,ACE2,-0.26888722,-0.20369999,0.7880164599303656,0.9979578088331161
Fibroblasts,Tumor surface,ARTN,0.65688396,0.20330387,0.511255544877889,0.9979578088331161
Fibroblasts,Tumor surface,BRCA1,0.7187636,0.2028852,0.4722866046898715,0.9979578088331161
Fibroblasts,Tumor surface,SMARCB1,0.93556404,0.20279214,0.3494976999209872,0.9979578088331161
Fibroblasts,Tumor surface,TLR3,-0.29713446,-0.2021835,0.7663638495454947,0.9979578088331161
Fibroblasts,Tumor surface,NRXN3,-0.19486383,-0.20046547,0.8454995540561814,0.9979578088331161
Fibroblasts,Tumor surface,FZD3,0.4841966,0.1979757,0.6282463554017771,0.9979578088331161
Fibroblasts,Tumor surface,FGF13,0.5215737,0.19731683,0.6019671658522829,0.9979578088331161
Fibroblasts,Tumor surface,ADGRL4,-0.122944705,-0.1973009,0.9021508855551781,0.9979578088331161
Fibroblasts,Tumor surface,ADGRF3,-0.1890216,-0.1970992,0.8500758881854553,0.9979578088331161
Fibroblasts,Tumor surface,CD27,-0.26482347,-0.19672437,0.7911454546899951,0.9979578088331161
Fibroblasts,Tumor surface,CLEC12A,0.57312196,0.19636239,0.5665621068454378,0.9979578088331161
Fibroblasts,Tumor surface,COL18A1,-1.7241085,-0.1959344,0.08468825752818267,0.45711801792464524
Fibroblasts,Tumor surface,HSPA1A,1.7863117,0.19506283,0.07404880388167392,0.40854512486440786
Fibroblasts,Tumor surface,CEACAM1,0.35567212,0.19502182,0.722086117754184,0.9979578088331161
Fibroblasts,Tumor surface,IL18,-0.32819647,-0.19499084,0.7427631165095618,0.9979578088331161
Fibroblasts,Tumor surface,KRT86,-0.35672653,-0.19490013,0.7212965363321371,0.9979578088331161
Fibroblasts,Tumor surface,TNFRSF14,-0.9655264,-0.19436318,0.334281232201761,0.9979578088331161
Fibroblasts,Tumor surface,CD59,1.1272013,0.19413657,0.259657387351514,0.9979578088331161
Fibroblasts,Tumor surface,IFNG,0.22209738,0.19346198,0.8242380765509867,0.9979578088331161
Fibroblasts,Tumor surface,NPPB,0.4394703,0.1932449,0.6603207999243685,0.9979578088331161
Fibroblasts,Tumor surface,COL27A1,1.1144172,0.19313487,0.2651002599662403,0.9979578088331161
Fibroblasts,Tumor surface,ARHGDIB,-0.56837034,-0.1928688,0.5697835114086371,0.9979578088331161
Fibroblasts,Tumor surface,YBX3,1.6703813,0.19275592,0.09484394975713183,0.5030397335184893
Fibroblasts,Tumor surface,GPX1,-1.850169,-0.1924868,0.06428920854042773,0.3630449423459448
Fibroblasts,Tumor surface,LYN,0.49380618,0.1923935,0.6214430737143213,0.9979578088331161
Fibroblasts,Tumor surface,AREG,0.3078505,0.19225104,0.7581960948468429,0.9979578088331161
Fibroblasts,Tumor surface,IL3RA,0.33246613,0.1911472,0.7395373049872088,0.9979578088331161
Fibroblasts,Tumor surface,ANGPTL1,0.4507203,0.19052339,0.6521911376841735,0.9979578088331161
Fibroblasts,Tumor surface,MX1,1.2707726,0.18924783,0.20380958283844253,0.8653121970309362
Fibroblasts,Tumor surface,CELSR2,-0.15195672,-0.18905106,0.879221070352445,0.9979578088331161
Fibroblasts,Tumor surface,AKT1,1.1830939,0.18905051,0.23677194283764502,0.9672385749963371
Fibroblasts,Tumor surface,NLRC5,0.9127472,0.18870142,0.36137550312499533,0.9979578088331161
Fibroblasts,Tumor surface,ITGB4,0.5320205,0.18786904,0.5947118050772007,0.9979578088331161
Fibroblasts,Tumor surface,TNFRSF4,-0.12216861,-0.18766823,0.9027654886618949,0.9979578088331161
Fibroblasts,Tumor surface,EFNB1,1.047166,0.1860241,0.2950230474872303,0.9979578088331161
Fibroblasts,Tumor surface,C5AR2,-0.20239401,-0.1855644,0.8396087124240311,0.9979578088331161
Fibroblasts,Tumor surface,GSTP1,1.9144243,0.18530422,0.055565956539907806,0.3213452908332018
Fibroblasts,Tumor surface,TNFSF10,0.72604036,0.18490638,0.46781404289644524,0.9979578088331161
Fibroblasts,Tumor surface,SFN,0.6630022,0.18314621,0.5073291361673455,0.9979578088331161
Fibroblasts,Tumor surface,LDLR,-0.6525079,-0.18309493,0.5140735603583538,0.9979578088331161
Fibroblasts,Tumor surface,S100A9,-0.8339903,-0.18261561,0.4042864532259801,0.9979578088331161
Fibroblasts,Tumor surface,TLR7,-0.27533585,-0.18130943,0.7830582171899458,0.9979578088331161
Fibroblasts,Tumor surface,LPAR5,-0.22490084,-0.17961542,0.8220564194746562,0.9979578088331161
Fibroblasts,Tumor surface,WNT7B,0.81826925,0.17822336,0.41320347256720524,0.9979578088331161
Fibroblasts,Tumor surface,CCR10,-0.27323157,-0.17747624,0.7846752125438214,0.9979578088331161
